Label,Protien,structure derived hydrophobicity value,Polarizability,Normalized frequency of alpha-helix,Normalized frequency of beta-strand,Normalized frequency of turn,Hydrophobicity at ph 7.5 by HPLC,Size,Consensus normalized hydrophobicity scale,Hydrophobicity index base on helix in membrane,Molecular weight,Hydrophobic parameter,Van der waals volume,Polarity (driven from amino acids),Volume,Compressibility,Average long range contact energy,Average medium range contact energy,Long range non bounded energy,Mean RMS fluctuational displacement,Refractive index,Solvent accessible reduction,Total non bounded energy,Unfolding entropy change of hydration,Unfolding hydration heat capacity change,Retention coefficient (retention times PH= 7.0),Amino acids partition energy,PKa COOH,Hydrophilicity value (driven from free amino acids),Absolute entropy,Entropy of formation,Buried and accessible molar fraction ratio,Energy of transfer from inside to outside,Flexibility for one rigid residue,Side chain interaction parameter,Side chain volume,Hydropathy index,Average surrounding hydrophobicity,Average reduced distance for side chain,Side chain orientation angle,Ave number of nearest neighbour in chian,Average Volume of surrounding residues,Hydrophobicity scale (contact energy derived from 3D data),Partition coefficient,Average gain in surrounding hydrophobicity,Surrounding hydrophobicity in alpha-helix,Surrounding hydrophobicity in beta-sheet,Surrounding hydrophobicity in turn,Surrounding hydrophobicity in folded form,Average number of surrounding residues,Membrane buried helix parameter,Mean fractional area loss (f),Flexibility,Hydration potential (transfer vapour phrase to water at ph 7),Bulkiness,Polarity (driven from amino acids in proteins)
Fold1,>Q07428,45.03000000000002,42.57999999999999,55.28000000000003,57.160000000000004,50.490000000000016,61.209999999999944,72.27,75.16000000000003,47.42999999999998,47.870000000000005,47.239999999999995,47.73,52.73999999999996,52.419999999999995,69.59999999999998,54.24,60.72999999999997,50.40999999999999,71.00000000000001,42.82999999999998,43.25999999999999,64.85999999999994,50.429999999999986,48.380000000000024,48.35000000000001,61.749999999999936,83.92000000000002,64.23999999999998,54.260000000000026,48.37,32.59000000000002,69.83000000000001,69.99999999999999,63.42000000000002,53.09,54.86000000000001,49.31999999999999,69.16000000000004,54.37999999999999,51.44000000000003,49.89,47.359999999999985,69.60999999999994,45.57000000000002,52.03999999999997,61.26000000000004,41.65000000000003,45.40000000000002,48.37000000000003,60.969999999999956,59.35000000000001,59.74999999999997,82.29999999999994,75.03000000000003,32.320000000000014
Fold1,>Q5HKQ0,183.61000000000007,170.18000000000012,197.84000000000006,219.57999999999942,175.38000000000002,241.54,265.9300000000004,282.95999999999947,183.86000000000004,187.2800000000004,196.9300000000005,187.96000000000012,161.26000000000002,205.1000000000003,253.29999999999947,208.25000000000023,226.53999999999996,198.7600000000001,228.1100000000002,174.21000000000004,170.07999999999973,241.48999999999967,205.24000000000018,202.55,202.6500000000003,200.36000000000004,298.42000000000047,200.65999999999994,203.4099999999995,171.6400000000004,124.46999999999974,261.82999999999987,222.8599999999998,197.1100000000001,208.27999999999952,211.45999999999978,188.7700000000002,218.6199999999998,215.7199999999997,167.71999999999954,195.55000000000047,198.64999999999975,217.79999999999978,176.33999999999978,184.01000000000028,218.1099999999999,152.42000000000007,176.7200000000005,186.76000000000008,235.69000000000057,231.97999999999973,181.97999999999982,298.4200000000004,283.6900000000007,93.54000000000015
Fold1,>P33113,186.55000000000004,181.1200000000002,233.82000000000036,227.5699999999992,191.86999999999998,248.56999999999994,296.97999999999973,300.45999999999935,198.7000000000001,202.87000000000072,197.0000000000003,202.4100000000003,201.97,223.27,285.71999999999974,210.56000000000031,268.3699999999999,198.87,266.6000000000002,185.54999999999995,171.15999999999957,254.83999999999975,215.30000000000032,206.94999999999996,207.34000000000037,237.6000000000001,330.8700000000006,244.5199999999999,228.56999999999957,198.73000000000016,126.69999999999956,276.44999999999965,263.13999999999993,240.40999999999997,225.78999999999965,219.21000000000004,197.4400000000004,264.49999999999955,221.88999999999973,184.80999999999955,213.18000000000055,200.9099999999998,260.61,180.83999999999972,205.85000000000025,242.8999999999997,161.31999999999996,181.92000000000053,191.17999999999995,244.09000000000074,240.47999999999942,224.22999999999968,323.7500000000004,309.0400000000003,128.58999999999983
Fold1,>P42177,106.20999999999992,90.83000000000007,104.41999999999993,122.39000000000023,91.00999999999998,142.22999999999985,141.01000000000002,158.96999999999983,97.5999999999999,97.05000000000008,114.60999999999997,99.3000000000001,75.61000000000003,109.07999999999998,126.77999999999997,121.42000000000007,121.76000000000012,117.52000000000002,116.64999999999975,91.67999999999999,97.86999999999983,144.36999999999995,114.16999999999997,118.50000000000004,118.52999999999994,102.7999999999999,162.3499999999999,101.11,110.1999999999999,90.57000000000001,73.68999999999997,149.88999999999996,116.73999999999992,103.87000000000012,110.57000000000008,123.75999999999996,110.37999999999997,111.05000000000011,130.54000000000002,95.85000000000011,110.32000000000004,116.5099999999999,108.92000000000002,104.60000000000005,107.31999999999987,133.97999999999993,89.50000000000001,106.1000000000001,112.64000000000016,140.91000000000025,135.6200000000001,87.67999999999995,169.03999999999996,152.5200000000001,44.29000000000004
Fold1,>P34956,316.82000000000033,265.10999999999996,306.28999999999996,357.23999999999916,267.7900000000003,422.8100000000003,408.7200000000001,476.84999999999957,281.7200000000003,284.42000000000047,343.4600000000013,288.3700000000002,216.9299999999998,313.69000000000096,376.20000000000095,352.84999999999985,354.9100000000006,344.28000000000117,326.33999999999924,269.1399999999997,292.01999999999936,424.44000000000176,324.70000000000084,343.3599999999995,348.10999999999933,282.4200000000007,479.7300000000007,277.54999999999967,305.64999999999907,244.42000000000056,216.26999999999973,448.13999999999913,322.3600000000004,286.29999999999956,321.38999999999936,364.93000000000006,319.85,310.80000000000007,382.5600000000011,281.74999999999875,328.8900000000012,349.7000000000001,309.0399999999996,303.5099999999995,324.2100000000009,370.26999999999913,266.3299999999998,305.1800000000006,317.1699999999999,422.83000000000214,400.93000000000075,252.7899999999993,500.570000000002,442.2300000000004,96.6200000000001
Fold1,>P0A4Y0,191.13999999999962,155.1500000000003,224.94000000000054,222.93999999999906,179.92999999999995,258.98,255.15999999999966,304.9199999999996,170.1600000000001,171.0400000000006,199.59000000000066,171.54000000000028,178.61999999999998,186.6600000000003,225.6099999999991,221.34000000000037,243.1700000000001,211.2600000000003,252.37000000000018,166.8700000000002,178.1999999999992,278.9000000000001,192.02000000000015,196.41,202.93000000000006,224.11000000000027,325.0600000000005,224.0200000000002,189.37999999999982,163.64000000000019,138.97999999999968,293.17999999999915,246.2699999999996,220.68999999999966,190.42000000000004,236.41000000000008,201.55000000000052,239.5200000000002,231.6899999999995,216.58999999999963,192.52000000000064,201.54,250.85999999999953,189.64999999999992,199.76000000000045,259.1599999999996,159.08000000000007,188.80000000000018,203.78999999999985,266.2200000000013,250.97999999999973,194.31999999999954,331.4700000000003,285.2100000000005,96.03000000000002
Fold1,>P37948,215.01000000000005,176.63000000000022,209.7900000000002,241.38999999999905,184.54999999999998,286.41,274.08000000000004,322.83999999999946,188.5300000000001,189.0900000000006,229.18000000000083,192.48000000000016,152.53000000000014,209.77000000000027,248.20999999999935,240.88000000000005,243.51000000000016,230.91000000000048,232.4300000000002,183.46999999999989,196.34999999999937,286.5499999999997,217.2800000000002,229.05000000000004,234.37000000000032,202.1400000000004,331.43000000000035,196.23999999999987,205.3499999999994,168.11000000000044,149.34999999999974,303.53999999999945,224.0499999999996,201.16999999999967,215.15999999999963,249.3399999999999,218.66000000000068,217.3000000000001,255.9799999999997,198.18999999999963,218.05000000000052,232.23999999999967,219.19999999999973,203.96999999999983,222.6300000000006,248.0299999999997,173.79999999999998,205.15000000000057,217.65999999999994,283.27000000000123,269.0799999999996,177.04999999999976,342.75000000000045,299.79000000000065,68.96000000000012
Fold1,>Q79VE9,252.1299999999998,206.99,258.3500000000006,284.8799999999989,223.77000000000007,337.0300000000005,328.29999999999956,384.3999999999997,221.9100000000002,224.54000000000107,266.7900000000009,227.13000000000048,198.53000000000003,247.53000000000046,294.89999999999947,285.0200000000002,298.67000000000036,273.8400000000006,287.56000000000006,211.60999999999981,234.18999999999912,346.32000000000096,257.5700000000005,268.1299999999998,274.1100000000001,253.9700000000003,394.48000000000064,249.56999999999994,248.53999999999957,205.73000000000027,175.54,365.96999999999946,280.98999999999955,255.8299999999997,252.91999999999962,293.85999999999996,262.010000000001,271.1500000000001,303.13,244.34999999999943,262.600000000001,271.9299999999999,274.41,244.54999999999967,262.40000000000094,311.3300000000001,211.33999999999978,247.87000000000077,261.1299999999996,332.1300000000025,322.19999999999965,221.30999999999963,408.96000000000106,360.07000000000073,102.1599999999999
Fold1,>P39843,193.72999999999996,149.40000000000023,198.63000000000022,220.2799999999992,152.11000000000013,262.7699999999999,240.66000000000014,297.6199999999992,162.35000000000016,159.0700000000005,208.35000000000073,163.94000000000025,133.56000000000034,184.21000000000026,227.22999999999954,218.31000000000006,223.86999999999983,207.50000000000026,200.94000000000017,154.74000000000007,185.7999999999994,267.0799999999997,190.77000000000027,210.04000000000016,213.81000000000046,174.27000000000007,300.1800000000004,176.56999999999994,181.03999999999942,148.57000000000014,141.6399999999998,280.1499999999997,200.39999999999966,177.61000000000004,188.0899999999997,239.60999999999962,203.0200000000004,190.82000000000008,241.07999999999979,184.47999999999985,190.84000000000043,217.0599999999998,193.5799999999998,189.3699999999996,209.0800000000004,230.2299999999998,164.03999999999996,191.9200000000006,199.16000000000003,270.9000000000009,247.0299999999996,159.41999999999985,319.79000000000036,268.86000000000075,58.67000000000008
Fold1,>P20166,306.74000000000024,252.18999999999977,342.4499999999998,355.2499999999995,292.47,425.00000000000136,414.33999999999963,496.38999999999993,273.1400000000004,275.54000000000116,331.8200000000012,278.84000000000015,272.5699999999999,306.6200000000007,388.4800000000005,349.81000000000046,384.70000000000056,332.9900000000008,391.7399999999985,259.90999999999974,294.929999999999,437.48000000000263,307.88000000000096,327.4499999999992,337.699999999999,336.4600000000009,516.5300000000008,340.30999999999915,306.59999999999917,258.5000000000007,225.0300000000001,466.9199999999994,384.17000000000104,346.1599999999991,314.1699999999996,379.07000000000113,327.0000000000004,370.4500000000002,377.10000000000116,329.6799999999987,323.0100000000009,336.1199999999997,371.45000000000084,302.2899999999991,343.5500000000011,388.6499999999992,267.12999999999954,303.24000000000063,321.1399999999997,423.97000000000367,399.5099999999996,315.40999999999957,537.360000000003,456.59000000000106,133.20999999999987
Fold1,>P14677,284.0300000000001,268.3799999999999,353.4499999999997,357.85999999999945,353.78000000000014,393.55000000000086,451.6599999999994,487.17,294.50000000000057,305.53000000000094,304.4100000000005,300.69000000000005,344.87999999999977,323.6300000000007,430.7000000000012,332.77000000000027,400.3600000000004,313.40000000000083,470.77999999999764,274.2899999999997,255.41999999999902,418.00000000000176,316.63000000000096,297.19999999999976,304.15999999999957,404.4800000000016,542.5200000000012,402.9899999999995,329.2899999999986,290.67000000000104,194.41000000000003,455.0799999999991,457.05000000000166,406.2299999999996,332.0399999999998,345.49000000000115,290.11000000000087,459.45999999999964,342.5200000000006,345.0399999999981,303.75000000000136,297.29,464.47000000000094,275.86999999999944,316.1500000000013,381.8399999999995,245.78999999999982,266.9500000000013,291.1399999999996,398.2700000000027,376.4899999999997,384.3500000000005,529.9600000000023,470.0200000000007,175.9699999999998
Fold1,>P22094,134.44,103.67000000000016,136.50000000000003,154.12999999999994,124.67,184.92999999999998,167.62000000000018,212.55999999999975,111.08999999999996,111.54000000000013,145.22000000000017,113.53000000000016,102.76000000000015,125.31000000000007,154.59999999999985,152.55000000000015,157.95,144.00000000000023,157.3499999999998,108.18000000000012,122.64999999999979,190.87999999999985,129.65000000000012,139.1200000000001,145.54000000000008,134.16999999999993,222.1800000000001,126.46000000000006,121.50999999999993,100.35999999999999,95.58999999999983,200.14999999999978,152.21999999999986,136.50000000000017,129.32000000000005,163.02999999999975,138.55999999999992,149.22,160.73999999999995,141.09000000000003,129.42000000000002,143.76999999999978,150.88999999999996,128.8700000000002,143.97000000000006,165.21999999999986,109.23000000000019,129.16000000000003,138.7000000000001,187.5800000000007,171.27000000000004,120.46000000000004,229.88999999999967,187.58000000000024,34.15000000000005
Fold1,>P25051,143.37,123.05000000000022,168.00000000000003,164.2499999999997,153.7,187.20999999999998,201.55999999999992,228.38999999999982,134.71000000000004,138.17000000000021,146.4300000000002,137.03000000000029,150.1900000000001,149.2700000000001,195.37999999999957,163.83000000000013,188.9500000000001,151.5600000000002,207.94000000000017,132.44000000000003,128.2999999999998,200.79999999999976,146.82000000000002,141.9700000000001,147.68000000000023,178.96999999999997,245.39000000000027,183.63000000000002,156.6799999999996,134.15000000000015,104.01999999999975,216.5299999999998,193.88999999999976,176.4600000000001,151.85999999999984,169.84999999999985,149.34000000000003,197.19999999999996,168.49000000000004,158.51999999999992,146.04000000000008,147.76999999999987,203.78999999999994,140.09000000000012,153.51000000000005,183.54999999999976,122.46000000000011,139.17000000000007,147.74999999999997,188.11000000000047,183.35999999999996,166.85999999999996,249.11999999999978,216.12000000000032,88.18
Fold1,>P26829,206.41000000000022,177.94000000000028,253.33000000000044,244.18999999999895,236.8699999999998,279.0800000000002,298.31999999999965,346.6699999999998,194.8700000000001,202.71000000000083,216.95000000000073,199.85000000000045,234.85000000000002,217.90000000000003,296.6399999999999,239.09000000000015,283.15,223.3200000000004,317.93999999999966,186.32999999999996,193.21999999999926,303.74000000000035,212.70000000000016,207.3199999999999,217.00000000000037,271.2900000000004,373.78000000000065,280.2999999999999,225.0799999999995,195.1700000000004,151.2999999999997,329.02999999999895,306.3900000000001,274.39999999999964,221.7499999999998,254.33999999999995,218.52000000000055,304.4899999999999,250.74999999999957,246.3399999999993,216.34000000000063,218.03999999999994,311.6600000000001,205.16999999999982,230.39000000000067,279.07999999999987,183.87000000000006,202.67000000000039,216.06999999999982,283.95000000000135,273.3299999999996,260.63999999999936,378.0700000000007,323.4600000000004,130.12999999999985
Fold1,>P0A4N3,134.1199999999998,111.96000000000014,137.33000000000004,157.14999999999986,110.57,183.20999999999987,176.79000000000022,204.72999999999973,120.05999999999993,119.87000000000012,146.2900000000002,122.53000000000013,93.2800000000001,135.9900000000001,162.16999999999987,150.31000000000012,162.70999999999992,143.97000000000006,140.93999999999977,114.95000000000005,124.6599999999998,181.31999999999982,139.90000000000006,148.82000000000014,152.06999999999996,123.66999999999992,212.86000000000018,120.52000000000005,131.24999999999991,108.66999999999997,93.51999999999984,191.19999999999976,140.6099999999999,125.74000000000012,139.48000000000002,161.25999999999988,140.25000000000009,135.49000000000012,162.60999999999999,119.43000000000019,139.7300000000001,150.95999999999978,133.76999999999995,129.9200000000001,140.66999999999993,160.69999999999987,112.39000000000011,131.60000000000002,138.26000000000025,182.61000000000047,170.65999999999985,109.44000000000001,218.08999999999995,194.61000000000027,37.93000000000003
Fold1,>P0A5I8,91.59000000000013,76.16000000000003,106.24999999999996,111.75000000000009,115.42999999999999,130.23,132.85000000000016,157.47000000000008,82.89999999999993,85.61000000000003,98.54000000000003,85.02000000000001,105.30000000000004,91.10000000000002,119.04000000000002,107.89000000000004,121.22000000000001,99.05000000000005,149.4199999999998,81.12000000000008,79.06000000000003,139.49000000000004,91.76999999999994,91.5600000000001,95.49000000000005,127.90999999999995,170.3200000000002,122.90000000000006,95.12999999999995,84.26000000000002,66.12999999999994,149.61999999999998,145.70999999999992,129.24000000000007,94.85999999999999,114.65999999999993,91.53999999999985,144.01000000000005,109.72000000000007,122.48000000000015,85.93999999999996,92.08,147.84999999999988,87.72000000000023,99.91999999999994,124.32999999999971,73.15000000000003,84.40000000000003,95.4300000000001,131.2300000000001,120.47000000000021,117.88000000000005,174.04999999999978,145.30999999999995,44.36000000000007
